District,4,5,6,7,Tot,labels
123,0.005235602094240838,0.07940663176265271,0.4860383944153578,0.4293193717277487,1146,6
124,0.012584704743465635,0.15392061955469508,0.5711519845111326,0.2623426911907067,1033,5
125,0.041343669250646,0.21640826873385013,0.5833333333333334,0.15891472868217055,1548,5
126,0.012041284403669725,0.06880733944954129,0.5051605504587156,0.4139908256880734,1744,6
127,0.006369426751592357,0.045647558386411886,0.38004246284501064,0.5679405520169851,942,6
128,0.00900163666121113,0.046644844517184945,0.43453355155482815,0.5098199672667758,1222,6
129,0.016728624535315983,0.08983890954151177,0.5247831474597274,0.36864931846344484,1614,6
130,0.009878419452887538,0.07560790273556231,0.5566109422492401,0.35790273556231,2632,6
131,0.001968503937007874,0.05610236220472441,0.5492125984251969,0.3927165354330709,1016,6
132,0.005886200130804447,0.08109875735775017,0.48266841072596467,0.4303466317854807,1529,6
133,0.0046875,0.0421875,0.52890625,0.42421875,1280,6
134,0.005345551737304314,0.08171057655593739,0.5295914471172203,0.383352424589538,2619,6
135,0.005904455179817499,0.1084272678475577,0.644122383252818,0.24154589371980675,1863,6
